pair_id,format_id,left_content_id,right_content_id,left_views,right_views,label
train_678,when-i-walk-into-a-haunted-house,7574659702760541454,7574128359999868182,880,20433,0
train_679,this-is-like-tiktok-but,7569713546116828447,7570091851877731614,1775,1134,1
train_680,how-mfs-react-when,7567923854346128657,7568404912174943509,1033,199,1
train_681,nnn-has-officially-started,7567136447417896206,7568174639176797471,1972724,138088,1
train_682,imperative-that-you-skip,7572763613853764919,7572371614902291742,2207505,195245,1
train_683,chatgpt-invisible-watermarks,7541958175797398798,7554995113252965640,14175431,1618679,1
train_684,stop-halfway-through-job-application,7565209082810977554,7572079186190290197,540,1105,0
train_685,too-tired-to-study-but-can't-sleep,7546781809187491086,7558547283680300306,668549,889616,0
train_686,how-mfs-react-when,7568816003543764245,7572984353811205407,1197205,1372,1
train_687,when-my-mom-takes-my-phone-away,7566796929724714295,7566415398975950110,1570,13201,0
train_688,your-sign-to-get-your-fav-teacher,7564620737999392008,7568530230227406098,91937,27001,1
train_689,non-violent-ways-of-punish,7573476769135676727,7564147183713389879,3930,36099,0
train_690,if-you-used-chatgpt,7574620354270743815,7567545051769785614,1197,2878,0
train_691,how-i-feel-in-ap-calc,7552653353931640077,7556963548954496287,112077,396792,0
train_692,trying-to-register-for-college-classes,7572393788715388190,7569059804514176286,1487,232753,0
train_693,crush-sorry-hanggang-kaibigan,7572999841383451912,7572626168315120914,2549,451,1
train_694,help-me-pick-an-outfit,7570354248169409823,7568800978074406166,11005810,104804,1
train_695,waiting-to-run-its-chart,7571603862784658743,7564997322837511444,6297,2541,1
train_696,us-reconnecting-with-nature,7574524925143289120,7566280542082125074,765,3402,0
train_697,do-it-sad-do-it-tired,7571648848230206740,7523616765239151903,85529,1080965,0
train_698,pov-you-complained-in-front-of-a-stem-major,7563325010253827359,7564875904770493718,541364,3165,1
train_699,applying-concealer-to-cover-my-problems,7572918122433252626,7545135000421797142,8654,6191800,0
train_700,imperative-that-you-skip,7572763613853764919,7572802229111917854,2207505,5538,1
train_701,reloading-the-college-board-website,7569720643248295223,7569376530929880334,305096,45562,1
train_702,it's-still-october-32nd,7567919750676843831,7568388329377516831,2045,5181,0
train_703,college-is-easier-than-highschool,7571532654726614286,7564320614782143775,73761,3420,1
train_704,cramps-but-no-blood,7570986084683828511,7516315675812531486,3235,820685,0
train_705,we're-leaving-you-behind,7572461923774532871,7572823265060654344,1593163,94927,1
train_706,me-cuz-i-started-working-at-14,7564897456702442760,7521837709363662111,176,733439,0
train_707,asking-my-tolan-to-count,7539108968858275088,7574604083332402462,342893,97,1
train_708,forget-those-stupid-boys,7573430249577352470,7572699390670818593,702,824,0
train_709,waiting-to-run-its-chart,7572832801481968951,7573040192509005067,367,5873,0
train_710,oh-you-don't-wanna-study,7574586803135548690,7519816482289880328,5720,4337221,0
train_711,how-do-i-explain-to-my-parents,7564192342622752014,7563788699612237086,504,1014,0
train_712,explaining-for-the-10th-time,7565567273369423126,7573359039044652311,1264,475,1
train_713,when-adam-was-lonely,7574079338048539935,7572821940914638135,9561990,470,1
train_714,how-mfs-feel-after,7568198170967280918,7572536718776159495,2245176,1045,1
train_715,how-the-pressure-is-hitting-me,7567675076393307414,7567443660074208534,258558,1747704,0
train_716,non-violent-ways-of-punish,7573476769135676727,7541816056814243102,3930,16049644,0
train_717,when-my-future-kid-is-crying,7572782715343244574,7571578783459773709,1925,21918,0
train_718,pov-they-lied-about-the-salary,7573834276886613278,7574741840939748616,34026,644,1
train_719,born-to-be...-forced-to...,7568956787236277518,7572174977701661974,24266,99420,0
train_720,explaining-for-the-10th-time,7572337243394772238,7573359039044652311,2977595,475,1
train_721,when-adam-was-lonely,7568890261485505822,7574419936047680823,44955,96,1
train_722,using-the-exam-to-take-the-exam,7556409720614014238,7565163408685845790,4193662,3276,1
train_723,the-only-problems-i-want,7572752220240891149,7565889439969479954,20246,1348,1
train_724,picking-the-answer-i-feel-connected-to,7572294080118459670,7551172424960576790,1696,9246331,0
train_725,ai-disney-movie-trailer,7568330297117314334,7566460050718395678,724510,63630,1
train_726,pro-tip-choose-the-right-answer,7571564299638951198,7573951204749823233,27272,17709,1
train_727,steady-callin'-my-phone,7574288587429121335,7568308901024763149,700,2388,0
train_728,ana-face-vs-recovery-face,7567925763328986379,7536636293292363031,308905,316429,0
train_729,how-i-act-right-after-relapsing,7567959978602974494,7564301594087476493,17852,4291,1
train_730,picking-the-answer-i-feel-connected-to,7561549354134211862,7551172424960576790,460413,9246331,0
train_731,u-think-u-can-hurt-me,7565772728721018126,7564611973195861278,3893,6355,0
train_732,looking-unbothered-while-thinking,7563790155987881229,7566321668071886110,817,3806,0
train_733,quit-that-job,7574564764890811656,7574061442349944095,274,206850,0
train_734,this-year-feel-different,7567499558343757069,7567564466238377271,374,6368001,0
train_735,top-5-best-trends,7568554561556827414,7549721711982251295,7899367,568120,1
train_736,applying-concealer-to-cover-my-problems,7572570836981370134,7572244948716686622,218005,232247,0
train_737,my-manager-told-me-to-help,7565702895237205262,7564955176562429206,633,3407882,0
train_738,go-study-forget-about-boys,7569165321202846996,7571416414775512340,784352,3561,1
train_739,rejected-by-mcdonald's,7570904121012784398,7574559200546721046,237450,397,1
train_740,after-applying-to-200+-jobs,7521915528709967135,7565321772325784846,350619,1090,1
train_741,how-i-feel-in-ap-calc,7564206045699083575,7552653353931640077,276204,112077,1
train_742,your-outfit-is-so-minimalistic,7573693914423594263,7523612345260772610,28074,1328388,0
train_743,go-study-forget-about-boys,7573019829427277063,7569165321202846996,41819,784352,0
train_744,picking-the-answer-i-feel-connected-to,7557436745999076630,7572294080118459670,29793903,1696,1
train_745,your-sign-to-get-your-fav-teacher,7566969140188040451,7573691844807167253,178189,14122,1
train_746,pressure-of-nnn,7568598577094610231,7567826249037516062,4377,214,1
train_747,i-got-a-job-offer-but-declined,7565149908177603871,7566079478972173598,5388,1746,1
train_748,when-you're-so-cooked-during-test,7569897365604142366,7574133985001966855,2185,1185,1
train_749,no-nike-tech-no-coffee,7569359244739349773,7572265143589965087,23260056,1034914,1
train_750,essay-to-submit-in-5-mins,7568610054379670797,7531174139302874398,3816,393295,0
train_751,the-only-problems-i-want,7518599310339017991,7512107883753000199,4868232,1863922,1
train_752,this-job-market-is-cooked,7574706828685118750,7535545108624805143,1613,373915,0
train_753,dear-unemployed-people,7516618394683198733,7571291894265679135,2123477,112150,1
train_754,cold-calling-a-hiring-manager,7566813920606948622,7570480615271746829,409709,35662,1
train_755,turnitin-assignments-are-cooked,7568563986057153805,7564226337511116063,13118,38829,0
train_756,when-you're-so-cooked-during-test,7567414827656727863,7573629286352047367,164426,392,1
train_757,us-reconnecting-with-nature,7524288856150052151,7568668460775951623,336405,35082,1
train_758,waiting-to-run-its-chart,7555927999766334734,7531813230365216022,62620,2991752,0
train_759,u-think-u-can-hurt-me,7574121247060102414,7565203654785895735,187660,1049,1
train_760,ranking-ai-trailers,7567511933667003670,7566008597138754838,3597,225588,0
train_761,i-relapsed,7564066495022583070,7570832174740409613,28809,1851,1
train_762,accounting-majors-cheating,7571811926947155220,7573069944611491103,201066,2103,1
train_763,if-you-used-chatgpt,7574620354270743815,7563385732031728926,1197,1934939,0
train_764,me-laughing-at-tiktok-when,7574313980546600205,7569429237711572238,575,856,0
train_765,essay-to-submit-in-5-mins,7571580746654092575,7565026556490353951,17901,7402,1
train_766,we-don't-pray-for-love,7572014918375869726,7547380433013542149,119222,43591,1
train_767,pov-they-lied-about-the-salary,7573834276886613278,7541098677067156749,34026,1836169,0
train_768,if-you-used-chatgpt,7567545051769785614,7566647645825928461,2878,833,1
train_769,accounting-majors-cheating,7571957496818994445,7571811926947155220,487756,201066,1
train_770,nnn-has-officially-started,7568375055810448656,7567844595200019767,137219,247731,0
train_771,dapat-nakakatakot-costume,7567441258705177864,7566818734489259284,1434441,916865,1
train_772,how-i'm-gonna-hand-in-my-last-paper,7573399502107839752,7573014598920588562,520949,11934,1
train_773,explaining-for-the-10th-time,7565567273369423126,7556384226447232286,1264,3680941,0
train_774,waiting-to-run-its-chart,7572832801481968951,7569208914642914563,367,2548618,0
train_775,against-nnn-but-this-year,7568227457636109590,7568184839652904205,712192,3277,1
train_776,trying-to-register-for-college-classes,7574546095347404062,7564219201070648606,385,689,0
train_777,us-reconnecting-with-nature,7570787307473702174,7574524925143289120,16868,765,1
train_778,quit-that-job,7573753569921223950,7571810445514837279,1204,79067,0
train_779,college-is-easier-than-highschool,7570460449762856206,7568563827936136469,19027,4423,1
train_780,same-subject-btw,7566386702315474198,7570863950074613022,704368,1388714,0
train_781,of-course-it's-hard,7573327993876008212,7568824497038544129,644,1193,0
train_782,how-i'm-gonna-hand-in-my-last-paper,7573399502107839752,7572960659323784468,520949,4070,1
train_783,dapat-nakakatakot-costume,7566272144603188501,7566818734489259284,984746,916865,1
train_784,applying-to-jobs-in-2015,7563755727219625246,7570574647746383111,1213,33850,0
train_785,'i'll-just-wake-up-early'-aholic,7564412304511470861,7555142086069210390,90326,548118,0
train_786,minutes-into-nnn-i-already-failed,7568092719327890718,7567827412612861206,501240,6890010,0
train_787,asking-my-tolan-to-count,7541092543728012566,7574604083332402462,507655,97,1
train_788,i-just-quit-my-job,7570822764131650847,7570873372356218143,2613,2469,1
train_789,cold-calling-a-hiring-manager,7573674332740750614,7571197844040813844,440991,2701,1
train_790,go-study-forget-about-boys,7572172678518377740,7572699390670818593,10426,824,1
train_791,job-search-humiliation-ritual,7558690852973907222,7574570437993172242,1302388,1845,1
train_792,information-slowly-disappearing,7572332803573042454,7572569388457512200,6716,1742,1
train_793,day-3-of-nnn,7568382221061606677,7568704371517623607,733,2156,0
train_794,how-i'm-gonna-hand-in-my-last-paper,7571926500413377800,7574548431625096456,1719285,1344,1
train_795,essay-to-submit-in-5-mins,7565026556490353951,7567357452681891094,7402,1099,1
train_796,born-to-be...-forced-to...,7546591197574221087,7560447305510325559,93040,479973,0
train_797,seeing-if-my-janitor-cleans,7569726235782155575,7573691109226990862,7601,96471,0
train_798,pov-you-complained-in-front-of-a-stem-major,7564875904770493718,7564157459816926494,3165,755,1
train_799,the-concept-of-having-to,7573941780836584734,7572274213558471943,7415,1811,1
train_800,how-mfs-react-when,7568816003543764245,7573725838286277910,1197205,4340,1
train_801,pov-they-lied-about-the-salary,7574602242951548215,7569090813800533266,808,15568,0
train_802,which-one-is-ai,7522197430197046550,7570459306412330262,26766484,3465887,1
train_803,november-is-coming-but-we-are-not,7567148840693042434,7566486937800920333,405934,8041072,0
train_804,too-tired-to-study-but-can't-sleep,7566116608049941790,7557742370616282375,1374,19983586,0
train_805,no-one-talks-about-x,7545566746346851592,7570382253323193618,296995,271,1
train_806,how-i'm-gonna-hand-in-my-last-paper,7573014598920588562,7572469952813337868,11934,11991,0
train_807,war-isn't-over,7565364679803931934,7564123982744603912,7715,560,1
train_808,when-adam-was-lonely,7525759496006716703,7568924353803373838,371852,349,1
train_809,pov-your-crazy-manager,7574160877004393742,7564229788999748871,184228,2043,1
train_810,no-one-talks-about-x,7545566746346851592,7566034316367613214,296995,417,1
train_811,what's-a-certification,7568896930223279391,7571955886973832478,9270012,636,1
train_812,pinterest-ai-generated,7564774118957141259,7565283482851757325,5020761,63145,1
train_813,top-5-ai-asmr-rank,7571160705370574110,7574762702560627990,2494600,4077,1
train_814,when-my-future-kid-is-crying,7571488612039003447,7572144154726190358,696303,137048,1
train_815,non-violent-ways-of-punish,7541816056814243102,7574958277881105719,16049644,822,1
train_816,forget-those-stupid-boys,7571416414775512340,7570035438354779413,3561,540,1
train_817,how-i'm-posted-up-while-people-are-partying,7568070327746530573,7567514345123384589,9932,140210,0
train_818,top-5-best-trends,7574475294308961558,7567992631414787358,800,5159975,0
train_819,you-get-one-food-tub,7567350759679937814,7566857970865278230,139072,5205085,0
train_820,study-till-the-ice-melts,7573178523586743573,7566586754149420309,1319,5581,0
train_821,i'm-jealous-of-people,7573700307897699639,7574281161074281783,422540,10789,1
train_822,non-violent-ways-of-punish,7573192671724915981,7541816056814243102,214343,16049644,0
train_823,study-till-the-ice-melts,7573178523586743573,7540481368430595383,1319,17500343,0
train_824,me-reading-back-the-timed-essay,7571576234245737742,7564206627994225942,5306,585,1
train_825,the-concept-of-having-to,7573941780836584734,7571948341475560726,7415,2585829,0
train_826,how-to-counter-dry-text,7561542335700471058,7563665559389244690,105172,12301,1
train_827,dapat-nakakatakot-costume,7566178435802959105,7568504312163241237,3088829,1737269,1
train_828,how-mfs-feel-after,7568582306487667990,7572536718776159495,1390,1045,1
train_829,your-3rd-all-nighter,7571153945872076054,7566463949940608269,8671,321,1
train_830,the-night-before-calc-exam,7566009675846618389,7568570319426882823,32165,1382,1
train_831,help-me-pick-an-outfit,7570354248169409823,7571778634705423629,11005810,1627,1
train_832,help-me-pick-an-outfit,7568800978074406166,7574868687421721886,104804,984382,0
train_833,me-when-i-should've-been-studying,7567157293184257310,7568070788327197959,204261,1069,1
train_834,same-subject-btw,7570788919764143382,7566905876225821960,5155,2684004,0
train_835,living-at-home-while...,7542366416654110007,7564150465756269837,786158,551,1
train_836,at-the-pregame-then-i-get,7574170818704461111,7573474083355069727,1257,1729075,0
train_837,i-love-gen-z-because-wdym,7569118688910069022,7564152732140047629,5920,6580,0
train_838,at-the-pregame-then-i-get,7573474083355069727,7567515467682745630,1729075,52985,1
train_839,war-is-over,7566757701578018062,7565364679803931934,987,7715,0
train_840,top-5-funny-edits,7567347227702725911,7559971105432161567,5299487,6861702,0
train_841,looking-unbothered-while-thinking,7563790155987881229,7574712358501649678,817,322,1
train_842,nnn-has-officially-started,7567136447417896206,7574923543364783382,1972724,378590,1
train_843,against-nnn-but-this-year,7567809335825386765,7568589467464764683,83869,2261968,0
train_844,i-love-gen-z-because-wdym,7564152732140047629,7568073313239534870,6580,89275,0
train_845,u-think-u-can-hurt-me,7574121247060102414,7564611973195861278,187660,6355,1
train_846,your-3rd-all-nighter,7564276679628082462,7571153945872076054,6028,8671,0
train_847,pov-entramos-7am-a-clases,7463146028687035653,7463110239710235909,648851,1462270,0
train_848,quit-that-job,7574564764890811656,7573753569921223950,274,1204,0
train_849,born-to-be...-forced-to...,7516502759772851478,7560447305510325559,342550,479973,0
train_850,wear-clothes-inspired-by-movies,7574084897887767816,7574017431962684690,1372,2460,0
train_851,when-adam-was-lonely,7544430458969312542,7571921763664252174,1081932,5837,1
train_852,asking-my-tolan-to-count,7539108968858275088,7542301245042724110,342893,1478594,0
train_853,you-get-one-food-tub,7568921833005747469,7574577497262656823,6010,6154,0
train_854,waiting-to-run-its-chart,7564997322837511444,7573040192509005067,2541,5873,0
train_855,how-mfs-feel-after,7574460574210329878,7572758364430601494,175172,1847,1
train_856,ranking-the-best-sora-ai-moments,7570843202849180959,7572004659930451222,370789,904,1
train_857,why-everyone-deleted-x,7566448991966088478,7563764075616947486,13294,1508,1
train_858,when-my-mom-takes-my-phone-away,7565950110044048653,7562717918409067789,2975,275491,0
train_859,when-my-mom-takes-my-phone-away,7565950110044048653,7571612306128293142,2975,218,1
train_860,cramps-but-no-blood,7570986084683828511,7572966374688034103,3235,5265,0
train_861,i-don't-need-to-study,7555660628879215927,7553342924394597663,111234,8621297,0
train_862,what's-ur-sat,7557537184887196935,7574719339794844936,3762635,4757,1
train_863,which-one-is-ai,7564431051196484895,7557075731038178574,213288,13880231,0
train_864,day-x-of-asking-my-teacher-stupid-questions,7571540433394814222,7571222418820222238,11457,19205,0
train_865,chatgpt-invisible-watermarks,7573111774971546894,7572622784887540999,5540,6928,0
train_866,what's-ur-sat,7555586884521544978,7572689774847216910,619956,1686,1
train_867,turning-around-all-the-books,7544707477657423137,7523985896778042647,1033827,165562,1
train_868,you-get-one-food-tub,7567350759679937814,7574547250269998350,139072,1843,1
train_869,ranking-the-best-sora-ai-moments,7563741436269579534,7574018596653796638,791827,273662,1
train_870,if-you-have-a-job-keep-it,7520309575858392350,7526553548524440888,281245,714794,0
train_871,nnn-has-officially-started,7567136447417896206,7568227003325861133,1972724,35680,1
train_872,your-sign-to-get-your-fav-teacher,7555803813869899030,7550265965225954578,558254,13016839,0
train_873,war-isn't-over,7565607849993178382,7565117021352938774,7313,262300,0
train_874,it's-still-october-32nd,7568500883512757525,7568552620978130190,587,128076,0
train_875,how-i-feel-in-ap-calc,7564206045699083575,7543760976034729246,276204,233479,1
train_876,applying-concealer-to-cover-my-problems,7571488271394540822,7545135000421797142,5292680,6191800,0
train_877,we're-leaving-you-behind,7573756976002305287,7561428532610518328,161151,588031,0
train_878,minutes-into-...-i-already-failed,7567610709975076109,7567823606256766230,441002,37690,1
train_879,why-are-you-wearing-a-girl's-purse,7558164339207834894,7555171838456827167,11134608,12229204,0
train_880,it's-still-october-32nd,7567736824282615062,7570584573155773709,348879,9214,1
train_881,minutes-into-nnn-i-already-failed,7570082721947602189,7568711356938013983,27672,312483,0
train_882,how-mfs-react-when,7567923854346128657,7574465208270212359,1033,1263,0
train_883,excited-to-announce,7566358714614140215,7566437370602556686,688949,49762,1
train_884,war-is-over,7566058386052238623,7565117021352938774,6141,262300,0
train_885,same-subject-btw,7569711547002391830,7573670941046164743,878651,387,1
train_886,applying-to-jobs-in-2015,7563941085622357255,7563755727219625246,294095,1213,1
train_887,cold-calling-a-hiring-manager,7571163219683740950,7553050568231488823,601722,6799233,0
train_888,50%-off-at-spirit-halloween,7567883162689293575,7566347475020221751,16844,29865,0
train_889,ranking-the-best-sora-ai-moments,7570843202849180959,7574234827877076237,370789,2071,1
train_890,walked-into-a-haunted-house-but,7573063681894796566,7566101484950097183,334,1602597,0
train_891,i-love-gen-z-because-wdym,7572241667713944845,7564152732140047629,1125,6580,0
train_892,tried-victoria's-secret-filter,7563275026275880214,7561659515196820792,124388,509853,0
train_893,me-reading-back-the-timed-essay,7557910366689299725,7569672629037042957,248451,32233,1
train_894,against-nnn-but-this-year,7567153801749105942,7567499558343757069,216123,374,1
train_895,explaining-for-the-10th-time,7556384226447232286,7573359039044652311,3680941,475,1
train_896,i-just-quit-my-job,7571179479565962551,7574040880659631391,823,571,1
train_897,we're-leaving-you-behind,7572570343714376978,7561428532610518328,8198,588031,0
train_898,job-search-humiliation-ritual,7567591000160357662,7536728674469547269,3416,2836651,0
train_899,pov-opposite-roomates,7566417583130381582,7563711990967979277,1437,5283,0
train_900,"to-all-the-05,-06,-07-babies",7513060408241016095,7564854513782246686,880200,805,1
train_901,non-violent-ways-of-punish,7517468799440866591,7564912167800016141,3199413,53840,1
train_902,help-me-pick-an-outfit,7571772553027423543,7574868687421721886,546,984382,0
train_903,job-search-humiliation-ritual,7558690852973907222,7525267539014847758,1302388,916565,1
train_904,forget-those-stupid-boys,7573430249577352470,7573183940262153479,702,747,0
train_905,rejected-by-mcdonald's,7570904121012784398,7573052654658637076,237450,5936,1
train_906,at-the-pregame-then-i-get,7566511379075583245,7574711128534699272,8603,684,1
train_907,no-nike-tech-no-coffee,7574765969722101023,7569359244739349773,134,23260056,0
train_908,ai-disney-movie-trailer,7574025253777722646,7574655791420984598,1825247,11234,1
train_909,trying-to-bond-with-my-teacher,7507450933912194350,7565247280656190751,2473159,150311,1
train_910,after-applying-to-200+-jobs,7566428119448571191,7564954053633969430,96724,8497,1
train_911,pressure-of-nnn,7568085997896994070,7567761566204988694,334,1001,0
train_912,job-search-humiliation-ritual,7558690852973907222,7536728674469547269,1302388,2836651,0
train_913,war-isn't-over,7565607849993178382,7572367219649219895,7313,7476,0
train_914,no-nike-tech-no-coffee,7571450163189779743,7571141798110743811,329300,923867,0
train_915,do-u-wanna-skip-class-today,7567418757467950350,7567502424764730680,602,160,1
train_916,applying-concealer-to-cover-my-problems,7571888212193414421,7572570836981370134,1142,218005,0
train_917,quitter-spotify-pour-revenir-aux-ipod,7564522606469156110,7573860712343244062,1830,1017,1
train_918,go-study-forget-about-boys,7572699390670818593,7571933513096678678,824,1225756,0
train_919,this-year-feel-different,7567499558343757069,7569067657421491469,374,1379,0
train_920,applying-concealer-to-cover-my-problems,7572918122433252626,7571888212193414421,8654,1142,1
train_921,how-i'm-posted-up-while-people-are-partying,7567577840170880269,7567514345123384589,27096,140210,0
train_922,laying-in-bed-scrolling,7566468139060301087,7566481763808202015,826,1245,0
train_923,when-my-mom-takes-my-phone-away,7564930682187828494,7566796929724714295,281950,1570,1
train_924,born-to-be...-forced-to...,7546591197574221087,7516502759772851478,93040,342550,0
train_925,the-concept-of-having-to,7573374776572382486,7573941780836584734,4027820,7415,1
train_926,essay-to-submit-in-5-mins,7565026556490353951,7531174139302874398,7402,393295,0
train_927,day-3-of-nnn,7568451941676879106,7568704371517623607,264580,2156,1
train_928,how-i'm-posted-up-while-people-are-partying,7565721485436914975,7567637415406357815,2393979,12981,1
train_929,study-till-the-ice-melts,7572464171539827986,7570839221989149970,353,255017,0
train_930,after-years-of-losing-nnn,7567741594997247254,7567968016344861972,1757062,794,1
train_931,i-just-quit-my-job,7570822764131650847,7574619072290131230,2613,856,1
train_932,i'm-jealous-of-people,7573700307897699639,7540700055318170936,422540,603996,0
train_933,nagsimba-kasi-broken-pero,7567575045778803976,7568886510120996116,902,28452,0
train_934,top-5-best-trends,7568554561556827414,7574475294308961558,7899367,800,1
train_935,me-reading-back-the-timed-essay,7557910366689299725,7560125907852119316,248451,303111,0
train_936,go-study-forget-about-boys,7572311722317401366,7573430249577352470,1172,702,1
train_937,using-the-exam-to-take-the-exam,7569955126937505054,7565163408685845790,4635,3276,1
train_938,go-study-forget-about-boys,7573019829427277063,7572328059596999958,41819,641,1
train_939,meanwhile-my-room,7539649100900257046,7565725143759097110,5142070,2459799,1
train_940,against-nnn-but-this-year,7567844185957518614,7567188338684251423,695808,888190,0
train_941,oh-you-don't-wanna-study,7558831694430653718,7519816482289880328,2316997,4337221,0
train_942,crush-sorry-hanggang-kaibigan,7566603998434807048,7566587382162656519,184,93,1
train_943,how-i-act-right-after-relapsing,7564301594087476493,7568847235279031572,4291,4895,0
train_944,your-outfit-is-so-minimalistic,7567538996654394654,7515183397728242950,5688,1163088,0
train_945,which-one-is-ai,7555139430491737366,7557075731038178574,9446875,13880231,0
train_946,too-tired-to-study-but-can't-sleep,7558127111567871287,7566116608049941790,247989,1374,1
train_947,me-when-i-gaslight-myself,7550789924081962271,7538187111145409805,1350135,313287,1
train_948,your-outfit-is-so-minimalistic,7564799424908578070,7565690554277760286,8246,60466,0
train_949,pressure-of-nnn,7567443660074208534,7567761566204988694,1747704,1001,1
train_950,quit-that-job,7572747348527369503,7574061442349944095,1806,206850,0
train_951,shopping-with-coupons-for-free,7574097876742147383,7574467831455108407,1004685,17727,1
train_952,i-just-quit-my-job,7574619072290131230,7574040880659631391,856,571,1
train_953,this-year-feel-different,7567188338684251423,7569067657421491469,888190,1379,1
train_954,against-nnn-but-this-year,7567499558343757069,7567564466238377271,374,6368001,0
train_955,a-walking-cheat-code,7556372039444008222,7564895743807442206,68864,997,1
train_956,of-course-it's-hard,7564528862692904224,7566474462401498381,29331,327,1
train_957,living-at-home-while...,7572347225804737847,7542366416654110007,203519,786158,0
train_958,"monday,-we-start-off-tame",7567398441018543367,7521101993629224198,710,2838186,0
train_959,applying-concealer-to-cover-my-problems,7571488271394540822,7572570836981370134,5292680,218005,1
train_960,raw-dogging-uni,7564213404941045006,7567527547886406925,196590,1004,1
train_961,you-get-one-food-tub,7570929056464506134,7574577497262656823,4783494,6154,1
train_962,day-x-of-asking-my-teacher-stupid-questions,7571584056970743095,7564885335654550802,53335,14336,1
train_963,ranking-the-best-sora-ai-moments,7570843202849180959,7563741436269579534,370789,791827,0
train_964,thought-you-failed-but-realise,7570584573155773709,7567919750676843831,9214,2045,1
train_965,me-when-i-gaslight-myself,7571998540545674510,7573691367877283080,159707,865,1
train_966,speak-during-a-socratic-seminar,7570141818264882446,7564152271651523854,1024,4561,0
train_967,feel-it-to-heal-it,7566730260599803166,7568253908166921527,4173,255,1
train_968,me-cuz-i-started-working-at-14,7529371304500219154,7521837709363662111,780440,733439,1
train_969,excited-to-announce-i-accepted,7571825518429916447,7567077395765775629,1518,4816,0
train_970,essay-to-submit-in-5-mins,7571580746654092575,7568610054379670797,17901,3816,1
train_971,same-subject-btw,7566386702315474198,7570535651515338006,704368,722622,0
train_972,thought-you-failed-but-realise,7567919750676843831,7568152718469025055,2045,1633090,0
train_973,no-nike-tech-no-coffee,7573829880010247479,7569359244739349773,4076,23260056,0
train_974,raw-dogging-uni,7564213404941045006,7567145467155369247,196590,3962,1
train_975,cramps-but-no-blood,7570448623624899895,7572966374688034103,562,5265,0
train_976,when-you're-so-cooked-during-test,7567414827656727863,7569897365604142366,164426,2185,1
train_977,how-the-pressure-is-hitting-me,7567675076393307414,7567794979863530765,258558,2012421,0
train_978,crush-sorry-hanggang-kaibigan,7566619860013206802,7567379685458332935,332,156,1
train_979,pov-it's-tech-week,7571634597943905549,7568997771135454478,131610,191428,0
train_980,how-the-pressure-is-hitting-me,7567127423754472718,7567873254443027732,2858659,1045,1
train_981,applying-to-jobs-in-2015,7563799055030078750,7570574647746383111,929,33850,0
train_982,catfish-grwm,7572205926531288342,7566050416593538335,775806,890,1
train_983,"monday,-we-start-off-tame",7571626499955117325,7574512552663584021,73375,347,1
train_984,asking-my-tolan-to-count,7541473059287371028,7539108968858275088,15123470,342893,1
train_985,after-applying-to-200+-jobs,7521915528709967135,7564954053633969430,350619,8497,1
train_986,go-study-forget-about-boys,7569165321202846996,7572699390670818593,784352,824,1
train_987,war-isn't-over,7566058386052238623,7565364679803931934,6141,7715,0
train_988,rejected-by-mcdonald's,7573052654658637076,7563898042378652959,5936,1370,1
train_989,using-the-exam-to-take-the-exam,7501483993582341407,7565163408685845790,8533867,3276,1
train_990,go-study-forget-about-boys,7572614138099289351,7572328059596999958,539,641,0
train_991,i'll-finally-use-a-calculator,7573023296464162055,7564901626851446023,845475,272629,1
train_992,crush-sorry-hanggang-kaibigan,7572999841383451912,7567379685458332935,2549,156,1
train_993,of-course-it's-hard,7544361309798665493,7568824497038544129,2198926,1193,1
train_994,living-at-home-while...,7564896898125942030,7540402738568367374,5458,545650,0
train_995,the-type-of-beauty-i-wanna-have,7565458102326218006,7573807978017557767,11409,1071,1
train_996,which-one-is-ai,7561123812020899086,7568397346615135496,20459770,2232,1
train_997,why-are-you-wearing-a-girl's-purse,7560848794615647500,7555171838456827167,5108027,12229204,0
train_998,against-nnn-but-this-year,7567188338684251423,7567524418323320077,888190,1132,1
train_999,after-years-of-losing-nnn,7568283438344654111,7567127423754472718,89056,2858659,0
train_1000,pov-entramos-7am-a-clases,7463146028687035653,7462723446686960901,648851,457501,1
train_1001,go-study-forget-about-boys,7572172678518377740,7572328059596999958,10426,641,1
train_1002,stop-halfway-through-job-application,7564093456214347011,7571676871910378782,949406,1308,1
train_1003,me-when-i-should've-been-studying,7568070788327197959,7567500732539096375,1069,1061,1
train_1004,why-everyone-deleted-chatgpt,7525296604312554766,7557580879225277718,4523351,542000,1
train_1005,of-course-it's-hard,7574818110591503638,7564528862692904224,997,29331,0
train_1006,how-i-look-when,7568061260089019670,7566312073374813453,3008338,1290,1
train_1007,active-recall-vs-copying-notes,7568166903160524054,7564087518409379094,5717,2496,1
train_1008,what-i-have-to-listen-to,7569765812421119246,7566091566637403406,367099,6792,1
train_1009,we're-leaving-you-behind,7571913350456691980,7572635259037125906,105602,187384,0
train_1010,against-nnn-but-this-year,7567153801749105942,7567524418323320077,216123,1132,1
train_1011,trying-to-register-for-college-classes,7571850534135581965,7566654025286864141,9039,440852,0
train_1012,i-got-a-job-offer-but-declined,7568648841147206926,7566079478972173598,54320,1746,1
train_1013,pov-they-lied-about-the-salary,7548860150640102687,7541098677067156749,741625,1836169,0
train_1014,quit-that-job,7574059877346184466,7571810445514837279,482,79067,0
