content_id,format_id,format_name,hypothesis,platform,title,description,duration,created_at,views_count,likes_count,comments_count,shares_count,save_count,views_to_follower_ratio,is_10x_content,creator_id,creator_name,creator_followers,video_url,media_url,thumbnail_url,view_tier,search_strategy,human_verified_status
7563704441971412255,stop-halfway-through-job-application,stop halfway through job application,"Captures a moment of peak frustration in a universally shared, tedious process. The simplicity of acting out a specific, relatable thought makes it highly shareable and easy for other creators to replicate for different scenarios.

Pattern: {""text_overlay_pattern"": ""'when you [do a specific action] because [a frustrating reason]'"", ""voice_over_pattern"": ""Voiceover often repeats the text overlay, or a trending sound that matches the mood is used."", ""visual_pattern"": ""Creator physically acts out the scenario described in the text, often at a laptop, with a look of frustration or defeat.""}

Confidence: high",tiktok,The Job Market is BROKEN. My unfiltered commentary on the state of the job market. It's wild out here. 🫠 Full thoughts on my main channel. #jobmarket #careertok #rant #hiring #jobsearch #economy #worklife,The Job Market is BROKEN. My unfiltered commentary on the state of the job market. It's wild out here. 🫠 Full thoughts on my main channel. #jobmarket #careertok #rant #hiring #jobsearch #economy #worklife,64,2025-10-22T16:15:00+00:00,1358,83,10,2,0,6.89,False,arayofwill,Will,197,https://www.tiktok.com/@arayofwill/video/7563704441971412255,https://storage.googleapis.com/vizzylabs-source/media/7563704441971412255.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7563704441971412255.jpg,1K-10K,diversified,correct
7571676871910378782,stop-halfway-through-job-application,stop halfway through job application,"Captures a moment of peak frustration in a universally shared, tedious process. The simplicity of acting out a specific, relatable thought makes it highly shareable and easy for other creators to replicate for different scenarios.

Pattern: {""text_overlay_pattern"": ""'when you [do a specific action] because [a frustrating reason]'"", ""voice_over_pattern"": ""Voiceover often repeats the text overlay, or a trending sound that matches the mood is used."", ""visual_pattern"": ""Creator physically acts out the scenario described in the text, often at a laptop, with a look of frustration or defeat.""}

Confidence: high",tiktok,its too long so i just use sprout to auto apply #jobapplication #unemployed #jobmarket #jobsearch #relatable ,its too long so i just use sprout to auto apply #jobapplication #unemployed #jobmarket #jobsearch #relatable ,7,2025-11-12T03:33:31+00:00,1308,149,1,1,0,186.86,True,joffspams,joffspams,7,https://www.tiktok.com/@joffspams/video/7571676871910378782,https://storage.googleapis.com/vizzylabs-source/media/7571676871910378782.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7571676871910378782.jpg,1K-10K,diversified,correct
7570854271034395917,stop-halfway-through-job-application,stop halfway through job application,"Captures a moment of peak frustration in a universally shared, tedious process. The simplicity of acting out a specific, relatable thought makes it highly shareable and easy for other creators to replicate for different scenarios.

Pattern: {""text_overlay_pattern"": ""'when you [do a specific action] because [a frustrating reason]'"", ""voice_over_pattern"": ""Voiceover often repeats the text overlay, or a trending sound that matches the mood is used."", ""visual_pattern"": ""Creator physically acts out the scenario described in the text, often at a laptop, with a look of frustration or defeat.""}

Confidence: high",tiktok,It’s too long so I just use sprout to auto apply 🤷🏼‍♀️ #sprout #fyp #jobs #college #relatble ,It’s too long so I just use sprout to auto apply 🤷🏼‍♀️ #sprout #fyp #jobs #college #relatble ,8,2025-11-09T22:21:37+00:00,655,40,0,1,0,8.85,False,lilly.careertips,Lil<3,74,https://www.tiktok.com/@lilly.careertips/video/7570854271034395917,https://storage.googleapis.com/vizzylabs-source/media/7570854271034395917.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7570854271034395917.jpg,100-1K,diversified,correct
7545184315475299598,stop-halfway-through-job-application,stop halfway through job application,"Captures a moment of peak frustration in a universally shared, tedious process. The simplicity of acting out a specific, relatable thought makes it highly shareable and easy for other creators to replicate for different scenarios.

Pattern: {""text_overlay_pattern"": ""'when you [do a specific action] because [a frustrating reason]'"", ""voice_over_pattern"": ""Voiceover often repeats the text overlay, or a trending sound that matches the mood is used."", ""visual_pattern"": ""Creator physically acts out the scenario described in the text, often at a laptop, with a look of frustration or defeat.""}

Confidence: high",tiktok,Too many questions  #jobsearch #jobapplication #unemployed #postgrad,Too many questions  #jobsearch #jobapplication #unemployed #postgrad,7,2025-09-01T18:09:19+00:00,509954,117667,852,8889,2798,1.0,False,prepwithnikki,nikki,2303,https://www.tiktok.com/@prepwithnikki/video/7545184315475299598,https://storage.googleapis.com/vizzylabs-source/media/7545184315475299598.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7545184315475299598.jpg,100K-1M,diversified,correct
7566582423174139158,graduate-interviews-in-2025,Graduate interviews in 2025:,"Uses humor to critique a widely recognized, nonsensical problem (e.g., the experience requirement for entry-level jobs). The 'in [year]:' framing adds a layer of satirical prediction, making it feel timely and shareable. It's a classic meme remix format.

Pattern: {""text_overlay_pattern"": ""'[Relatable situation] in [Near Future Year]:'"", ""voice_over_pattern"": ""Audio from a pre-existing movie/TV clip that perfectly fits the context of the text overlay."", ""visual_pattern"": ""A repurposed scene from a movie or TV show that visually represents the scenario.""}

Confidence: high",tiktok,“Entry-level” roles in 2025... #ai #relatable #interview #graduate #jobhunt,“Entry-level” roles in 2025... #ai #relatable #interview #graduate #jobhunt,8,2025-10-29T10:04:22+00:00,872561,71598,362,11452,3263,2308.36,True,nigelgjruns,Nigel Gordon-Johnson,319,https://www.tiktok.com/@nigelgjruns/video/7566582423174139158,https://storage.googleapis.com/vizzylabs-source/media/7566582423174139158.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7566582423174139158.jpg,100K-1M,original,correct
7569056693586251039,graduate-interviews-in-2025,Graduate interviews in 2025:,"Uses humor to critique a widely recognized, nonsensical problem (e.g., the experience requirement for entry-level jobs). The 'in [year]:' framing adds a layer of satirical prediction, making it feel timely and shareable. It's a classic meme remix format.

Pattern: {""text_overlay_pattern"": ""'[Relatable situation] in [Near Future Year]:'"", ""voice_over_pattern"": ""Audio from a pre-existing movie/TV clip that perfectly fits the context of the text overlay."", ""visual_pattern"": ""A repurposed scene from a movie or TV show that visually represents the scenario.""}

Confidence: high",tiktok,like this could have been an email also is this an mlm or should I report you to the federal government idk #jobmarket #interview #hr #hiringmanagers #jobinterview ,like this could have been an email also is this an mlm or should I report you to the federal government idk #jobmarket #interview #hr #hiringmanagers #jobinterview ,59,2025-11-05T02:05:50+00:00,241970,38006,232,1133,0,18.83,True,halinascloset,Halina,12852,https://www.tiktok.com/@halinascloset/video/7569056693586251039,https://storage.googleapis.com/vizzylabs-source/media/7569056693586251039.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7569056693586251039.jpg,100K-1M,diversified,correct
7535616159987584270,graduate-interviews-in-2025,Graduate interviews in 2025:,"Uses humor to critique a widely recognized, nonsensical problem (e.g., the experience requirement for entry-level jobs). The 'in [year]:' framing adds a layer of satirical prediction, making it feel timely and shareable. It's a classic meme remix format.

Pattern: {""text_overlay_pattern"": ""'[Relatable situation] in [Near Future Year]:'"", ""voice_over_pattern"": ""Audio from a pre-existing movie/TV clip that perfectly fits the context of the text overlay."", ""visual_pattern"": ""A repurposed scene from a movie or TV show that visually represents the scenario.""}

Confidence: high",tiktok,The fake listening always #fyp #comedy #relatable #couplescomedy ,The fake listening always #fyp #comedy #relatable #couplescomedy ,65,2025-08-06T23:19:31+00:00,1647484,115804,573,2436,0,0.37,False,madison.humphreyy,Madison Humphrey,4449388,https://www.tiktok.com/@madison.humphreyy/video/7535616159987584270,https://storage.googleapis.com/vizzylabs-source/media/7535616159987584270.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7535616159987584270.jpg,1M+,diversified,correct
7564132390914805023,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,Inspiration by clean_school123#bathrooms#janitornotdoinghisjob #jobapplication#fypシ #fyppppppppppppppppppppppp,Inspiration by clean_school123#bathrooms#janitornotdoinghisjob #jobapplication#fypシ #fyppppppppppppppppppppppp,8,2025-10-22T19:37:13+00:00,1154392,16533,137,182,903,5.82,False,annacatlove6,<~•𝕯𝖆𝖗𝖐 𝕬𝖓𝖌𝖊𝖑•~>,1469,https://www.tiktok.com/@annacatlove6/video/7564132390914805023,https://storage.googleapis.com/vizzylabs-source/media/7564132390914805023.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7564132390914805023.jpg,100K-1M,original,correct
7569726235782155575,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,,,30,2025-11-06T21:24:04+00:00,7601,240,28,2,0,146.17,True,shipordiphhe,HHE,52,https://www.tiktok.com/@shipordiphhe/video/7569726235782155575,https://storage.googleapis.com/vizzylabs-source/media/7569726235782155575.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7569726235782155575.jpg,1K-10K,diversified,correct
7573691109226990862,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,did 2 today #janitor #school #clean ,did 2 today #janitor #school #clean ,15,2025-11-17T13:50:51+00:00,96471,3268,44,91,0,117.36,True,janitorfavs,janitorfavs,822,https://www.tiktok.com/@janitorfavs/video/7573691109226990862,https://storage.googleapis.com/vizzylabs-source/media/7573691109226990862.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7573691109226990862.jpg,10K-100K,diversified,correct
7573734552875650324,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,Seeing if the janitor actually cleans the bathroom stalls #clean #achool #janitor ,Seeing if the janitor actually cleans the bathroom stalls #clean #achool #janitor ,10,2025-11-17T16:38:16+00:00,747869,24853,590,394,0,178.87,True,schoolcleans,SchoolCleans??,4181,https://www.tiktok.com/@schoolcleans/video/7573734552875650324,https://storage.googleapis.com/vizzylabs-source/media/7573734552875650324.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7573734552875650324.jpg,100K-1M,diversified,correct
7567023278213123359,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,,,5,2025-10-30T14:35:10+00:00,57653,117,8,1,0,1647.23,True,travisbello58,Travis Bello,35,https://www.tiktok.com/@travisbello58/video/7567023278213123359,https://storage.googleapis.com/vizzylabs-source/media/7567023278213123359.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7567023278213123359.jpg,10K-100K,diversified,correct
7568978303193746718,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,,,13,2025-11-04T21:01:52+00:00,18753,257,28,9,0,10.1,True,does.the.janitor,Does the janitor really clean?,1857,https://www.tiktok.com/@does.the.janitor/video/7568978303193746718,https://storage.googleapis.com/vizzylabs-source/media/7568978303193746718.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7568978303193746718.jpg,10K-100K,diversified,correct
7566036115933678868,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,Day 9 #fyppppppppppp #school #clean #janitor ,Day 9 #fyppppppppppp #school #clean #janitor ,22,2025-10-27T22:44:26+00:00,1454739,26161,211,686,0,163.69,True,clean_school123,🪣🫧,8887,https://www.tiktok.com/@clean_school123/video/7566036115933678868,https://storage.googleapis.com/vizzylabs-source/media/7566036115933678868.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7566036115933678868.jpg,1M+,diversified,correct
7566741352566787359,seeing-if-my-janitor-cleans,Seeing if my janitor cleans,"This format leverages human curiosity and the desire for narrative resolution. By framing it as a multi-day experiment ('Day 1'), it creates a cliffhanger that makes viewers want to follow along to see the outcome. It's easily adaptable to 'test' any person, object, or situation.

Pattern: {""text_overlay_pattern"": ""'Seeing if [subject] [does action]! Day X'"", ""voice_over_pattern"": ""Creator states the premise of the experiment."", ""visual_pattern"": ""POV shot of the 'experiment' being set up, often involving placing a small, inconspicuous object to see if it gets moved or cleaned.""}

Confidence: high",tiktok,school,school,24,2025-10-29T20:21:11+00:00,12996,123,14,5,0,89.01,True,clutchboysixtynine,Gustavo.....,146,https://www.tiktok.com/@clutchboysixtynine/video/7566741352566787359,https://storage.googleapis.com/vizzylabs-source/media/7566741352566787359.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7566741352566787359.jpg,10K-100K,diversified,correct
7573753080668278047,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,#job #career #early20s #twenty #quityourjob,#job #career #early20s #twenty #quityourjob,7,2025-11-17T17:50:43+00:00,4535375,556934,3430,73380,21882,1043.33,True,sinclair112,Sinclair,3852,https://www.tiktok.com/@sinclair112/video/7573753080668278047,https://storage.googleapis.com/vizzylabs-source/media/7573753080668278047.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7573753080668278047.jpg,1M+,original,correct
7574564764890811656,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,"There will be a job in your early 20s. It's very important that you quits"" that job.","There will be a job in your early 20s. It's very important that you quits"" that job.",7,2025-11-19T22:19:59+00:00,274,22,0,1,0,0.05,False,chicalohaa,Chicalohaa,5339,https://www.tiktok.com/@chicalohaa/video/7574564764890811656,https://storage.googleapis.com/vizzylabs-source/media/7574564764890811656.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7574564764890811656.jpg,100-1K,diversified,correct
7572747348527369503,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,teaching is hard but so worth it ❤️ #fyp #teachersoftiktok #teacherlife #teachertok ,teaching is hard but so worth it ❤️ #fyp #teachersoftiktok #teacherlife #teachertok ,14,2025-11-15T00:47:38+00:00,1806,171,3,1,0,0.3,False,missbrownteaches,isabelle brown,6007,https://www.tiktok.com/@missbrownteaches/video/7572747348527369503,https://storage.googleapis.com/vizzylabs-source/media/7572747348527369503.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7572747348527369503.jpg,1K-10K,diversified,correct
7573753569921223950,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,growth happens outside of your comfort zone - remember that #careeradvice #jobtips #wfh #marketing #analytics ,growth happens outside of your comfort zone - remember that #careeradvice #jobtips #wfh #marketing #analytics ,13,2025-11-17T17:52:37+00:00,1204,95,3,5,0,0.27,False,alyssa__conn,Alyssa C.,4488,https://www.tiktok.com/@alyssa__conn/video/7573753569921223950,https://storage.googleapis.com/vizzylabs-source/media/7573753569921223950.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7573753569921223950.jpg,1K-10K,diversified,correct
7574281744254242070,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,That one job in your 20s that ruins your entire sense of reality lol #fyp #foryoupage #twenties #worktok #burnout   ,That one job in your 20s that ruins your entire sense of reality lol #fyp #foryoupage #twenties #worktok #burnout   ,10,2025-11-19T12:01:45+00:00,449611,54728,511,10192,0,1083.4,True,keels_ts,keels <3,415,https://www.tiktok.com/@keels_ts/video/7574281744254242070,https://storage.googleapis.com/vizzylabs-source/media/7574281744254242070.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7574281744254242070.jpg,100K-1M,diversified,correct
7574059877346184466,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,"It will lead to countless opportunities to grow, learn, return home and work abroad again.  It’s a myth that you have to make one decision all of your life—life is about all the little things you say “yes” to, and the freedom to change your course when it doesn’t serve you anymore. I am forever grateful I decided to take a teaching job after I graduated university. With my degree in hand, I taught ESL in South Korea for a year, spent 5 months backpacking Southeast Asia, returned home to get my teaching degree, and then spent 3 years teaching at a wonderful school in Turkiye and spending my off time travelling. It was a privilege to spend these years living and working abroad. They’ve forever made an impact on me, and I wouldn’t change them for anything.  #workabroad #sayyes #takeachance #neverlookback #travelblogger ","It will lead to countless opportunities to grow, learn, return home and work abroad again.  It’s a myth that you have to make one decision all of your life—life is about all the little things you say “yes” to, and the freedom to change your course when it doesn’t serve you anymore. I am forever grateful I decided to take a teaching job after I graduated university. With my degree in hand, I taught ESL in South Korea for a year, spent 5 months backpacking Southeast Asia, returned home to get my teaching degree, and then spent 3 years teaching at a wonderful school in Turkiye and spending my off time travelling. It was a privilege to spend these years living and working abroad. They’ve forever made an impact on me, and I wouldn’t change them for anything.  #workabroad #sayyes #takeachance #neverlookback #travelblogger ",10,2025-11-18T13:40:41+00:00,482,40,0,0,0,0.09,False,brimitchelltravels,Bri Mitchell Travels 🗺️,5254,https://www.tiktok.com/@brimitchelltravels/video/7574059877346184466,https://storage.googleapis.com/vizzylabs-source/media/7574059877346184466.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7574059877346184466.jpg,100-1K,diversified,correct
7571810445514837279,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,so grateful for this job but onto the next chapter 🥹🫶🏻  #postgrad #corporate #job #quitting #fyp,so grateful for this job but onto the next chapter 🥹🫶🏻  #postgrad #corporate #job #quitting #fyp,10,2025-11-12T20:11:54+00:00,79067,5892,18,132,0,6.49,False,valeentinasc,val s,12175,https://www.tiktok.com/@valeentinasc/video/7571810445514837279,https://storage.googleapis.com/vizzylabs-source/media/7571810445514837279.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7571810445514837279.jpg,10K-100K,diversified,correct
7574089637078027542,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,Past me really had my back #work #travel #20something ,Past me really had my back #work #travel #20something ,9,2025-11-18T15:36:10+00:00,67445,7288,12,1118,0,63.45,True,ameliajwatson18,ameliawatson,1063,https://www.tiktok.com/@ameliajwatson18/video/7574089637078027542,https://storage.googleapis.com/vizzylabs-source/media/7574089637078027542.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7574089637078027542.jpg,10K-100K,diversified,correct
7574061442349944095,quit-that-job,quit that job,"A 'Cryptic Life Advice' format that goes viral by presenting a strong, contrarian opinion as a profound truth. It hooks viewers by challenging conventional wisdom ('get a job and keep it') and resonates deeply with a generation questioning traditional career paths. The mundane visual style makes the advice feel more authentic and profound.

Pattern: {""text_overlay_pattern"": ""A short, provocative piece of advice, often starting with a relatable premise ('There will be a job...') and ending with a shocking instruction ('...quit that job')."", ""voice_over_pattern"": ""The text is read aloud in a calm, serious, almost prophetic tone."", ""visual_pattern"": ""A simple, atmospheric shot of everyday scenery (a street, a park, the sky) that creates a contemplative mood.""}

Confidence: high",tiktok,Whoops who said that #corporatelife #quit #fyp ,Whoops who said that #corporatelife #quit #fyp ,10,2025-11-18T13:47:20+00:00,206850,24306,164,3460,0,30.41,True,aamystevens,AMY STEVENS,6803,https://www.tiktok.com/@aamystevens/video/7574061442349944095,https://storage.googleapis.com/vizzylabs-source/media/7574061442349944095.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7574061442349944095.jpg,100K-1M,diversified,correct
7570050478751436054,just-because-my-dreams-are,just because my dreams are,"This format allows users to express pride in their identity, particularly their career or academic path, especially if it's perceived as less prestigious than others (e.g., humanities vs. STEM). It's a replicable way to seek validation and assert self-worth, resonating strongly with large groups who feel misunderstood or undervalued.

Pattern: {""text_overlay_pattern"": ""Follows the structure: 'just because my dreams are [emojis representing one path] and not [emojis representing another path] doesn't mean they're unimportant'."", ""voice_over_pattern"": ""An empowering or poignant audio track, or the creator's voice stating a similar sentiment."", ""visual_pattern"": ""The creator is shown in an environment that represents their passion, looking proudly or thoughtfully at the camera.""}

Confidence: high",tiktok,i have so so much respect for people inpursuing stem careers but you will never catch me in one ever #job #trend #career #stem #humanities,i have so so much respect for people inpursuing stem careers but you will never catch me in one ever #job #trend #career #stem #humanities,15,2025-11-07T18:22:10+00:00,1000819,136793,951,1830,6251,80.63,True,graciegetsitdone,graciegetsitdone,12034,https://www.tiktok.com/@graciegetsitdone/video/7570050478751436054,https://storage.googleapis.com/vizzylabs-source/media/7570050478751436054.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7570050478751436054.jpg,100K-1M,original,correct
